0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Asian-alone,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,CI90LBINC_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total Hospitals (2019),Percent of Population Aged 60+,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code,age_60_80
13.28361982,13.28361982,13.1445905,11.70374115,10.71789687,12.33569262,4.954499494,56.43326593,0.93528817,386.0,13.1,13.0,0.1,-0.1,29633.0,33261.0,56.7,0.109058675,24.9,9.9,9.2,10.6,11.1,10.0,12.3,17.6,18.6,4.4,4.1,4.6,6.0,20.576339734999998
12.41408935,13.65979381,11.19988545,11.34306987,11.6580756,14.1580756,4.278350515,84.61340206,0.375143184,386.0,10.6,10.2,0.4,0.1,44315.0,48039.0,92.5,1.107002928,24.2,9.6,8.8,10.4,10.1,8.8,11.6,13.1,14.0,3.5,3.2,3.7,2.0,21.288659795999997
10.95499451,12.03073546,8.298572997,10.77936334,10.03293085,13.0845225,7.288693743,95.38968167,0.504939627,86.0,10.2,17.1,-6.9,0.2,44178.0,49356.0,79.3,0.228642098,34.7,9.2,8.3,10.3,8.8,7.4,10.3,12.2,13.3,3.7,3.4,4.0,6.0,27.53018661
14.59710975,11.76949577,19.36557648,14.24813207,10.02997629,11.11986041,3.33765827,87.43322446,1.67956691,6135.0,16.5,8.2,8.4,-1.0,50213.0,52798.0,78.0,0.949295446,17.0,6.5,5.9,7.2,7.9,6.8,9.0,9.6,10.4,2.7,2.5,2.9,4.0,15.532190954
11.18819926,11.61010063,11.4944684,10.79442465,10.95693481,14.67279205,5.184699044,66.87292956,1.193824614,501.0,10.8,12.3,-1.5,2.3,44251.0,48682.0,58.6,0.264764962,27.5,9.0,8.2,9.8,9.7,8.5,11.1,16.0,17.0,3.7,3.5,4.0,5.0,24.098381153
12.30200567,14.30894102,14.33307506,11.90442923,11.95523772,12.99300113,3.856364398,91.83253522,0.849771997,3334.0,11.4,10.3,1.1,0.4,41096.0,44811.0,95.2,2.29873201,20.7,8.5,7.7,9.4,9.3,8.0,10.8,12.3,13.4,3.1,2.9,3.4,5.0,18.346945773999998
13.49434138,13.14899078,12.04060203,11.94959748,10.47252363,12.76863843,5.301598413,90.88321083,1.085054253,1047.0,13.4,8.0,5.4,4.1,56494.0,60579.0,86.2,0.969953908,24.5,7.3,6.5,8.2,6.3,5.2,7.4,10.4,11.3,3.2,2.9,3.5,5.0,20.823707849
13.13326536,16.2468993,19.38488229,10.54617948,9.730486524,10.67553378,3.47126052,77.33712773,1.581166015,5035.0,12.0,8.9,3.1,1.4,42802.0,45357.0,74.8,1.19737435,18.3,7.7,7.1,8.3,8.2,7.2,9.2,12.9,13.6,3.2,3.1,3.4,5.0,16.811492747
14.05773882,14.70172463,12.28285113,12.8891402,12.0818019,13.19699683,3.644017215,82.18201238,0.395815663,234.0,13.8,8.9,5.0,0.6,40247.0,44297.0,99.0,1.055226969,19.5,8.6,7.9,9.4,10.0,8.7,11.5,13.8,14.7,3.4,3.2,3.7,5.0,17.145729271
12.03389831,14.37755698,14.45645821,13.45704267,11.27703098,12.05143191,4.146697838,92.2969024,1.718293396,2829.0,10.5,7.4,3.2,1.3,60058.0,66209.0,94.2,0.77451459,20.8,5.8,5.2,6.5,4.8,4.0,5.7,8.4,9.2,2.5,2.4,2.7,4.0,18.199883110000002
11.962754,12.96729508,11.24260355,11.29535342,12.70125224,14.5153892,4.304848401,97.14691987,0.300444934,575.0,10.9,11.6,-0.7,-0.1,50455.0,55334.0,98.5,0.723626329,23.0,9.0,8.2,9.9,10.7,9.3,12.2,13.3,14.3,3.3,3.1,3.5,2.0,21.010504107
13.510686,13.91651242,11.33324903,13.89811802,13.04737707,12.60016325,3.379970799,95.67386731,0.735775956,582.0,11.5,7.6,3.9,0.2,54171.0,58057.0,106.7,1.732148722,20.2,7.0,6.3,7.8,8.4,7.1,9.8,10.4,11.4,2.8,2.6,3.0,3.0,18.313923406
9.134410889,12.53721821,16.12079966,10.03828158,9.825606125,12.27137388,5.157379838,94.66184602,0.478519779,442.0,8.7,10.0,-1.3,1.6,42490.0,47674.0,86.3,0.4957371,29.3,7.6,6.8,8.4,6.6,5.6,7.8,10.1,11.0,3.1,2.9,3.4,6.0,24.91492981
11.19998815,12.64731156,14.18177606,12.91479567,11.3329221,13.84034997,4.474769487,76.86464442,3.713530709,25919.0,10.5,9.0,1.5,3.3,58654.0,60240.0,89.0,6.306896216,22.2,6.9,6.3,7.6,7.4,6.2,8.6,10.4,11.2,3.0,2.8,3.2,1.0,19.40808702
11.29032258,13.19648094,8.211143695,8.651026393,10.11730205,8.944281525,10.70381232,97.65395894,0.293255132,22.0,8.9,11.9,-3.0,0.0,41190.0,46220.0,77.4,0.032875681,46.2,9.7,8.5,10.8,8.2,6.8,9.7,12.5,13.8,3.8,3.5,4.2,6.0,28.8856305
9.445764054,9.414093428,14.52889945,15.37608868,14.88519398,13.89548694,5.083135392,86.13618369,0.387965162,3460.0,9.4,7.2,2.1,-0.3,43848.0,48920.0,89.9,0.251509356,21.6,8.2,7.4,9.0,9.4,8.2,10.7,12.0,13.0,3.1,2.9,3.3,4.0,17.371338087999998
6.404717422,7.951891639,7.56071929,9.329752452,9.761793554,14.29822513,6.235404017,93.9222326,1.517982251,187.0,5.0,7.4,-2.5,1.5,58849.0,62249.0,84.1,0.209111137,41.0,8.6,7.6,9.6,6.9,5.5,8.4,11.5,12.8,3.6,3.3,3.9,6.0,38.4574965
12.95313211,13.18570201,10.33419283,12.59416553,12.38687497,14.68223874,3.387431114,87.98220335,1.91617372,137.0,11.5,7.3,4.2,2.5,60845.0,67498.0,93.0,0.222922543,22.7,7.6,6.9,8.5,8.3,7.0,9.8,11.6,12.6,3.1,2.9,3.3,4.0,20.476262701
12.31734632,11.97251957,16.70776132,18.54112496,14.30222231,11.38024397,1.988960098,79.87992725,7.280281051,22843.0,12.7,4.9,7.8,5.1,74141.0,76255.0,125.8,22.75437656,13.7,5.1,4.7,5.6,4.6,3.9,5.4,8.6,9.2,2.4,2.3,2.5,1.0,12.789821444000001
10.35904551,11.73475398,9.954579368,10.6587955,11.30934461,13.72043405,6.242391717,80.30027357,2.701676767,1141.0,9.7,9.1,0.7,1.4,79943.0,86541.0,119.2,0.861045225,31.0,7.6,6.8,8.6,6.7,5.5,8.0,11.4,12.4,3.1,2.9,3.4,2.0,26.020655259999998
14.61347197,13.66693038,12.93795208,12.79950271,10.49107143,12.77689873,4.806170886,92.63675407,1.887432188,1267.0,14.1,10.6,3.5,4.0,50484.0,55226.0,92.5,1.706064684,20.6,7.0,6.3,7.8,6.9,5.9,8.0,10.2,11.0,3.0,2.8,3.2,5.0,17.908001812000002
10.65069602,10.06798317,11.74058487,13.57505126,11.0175893,12.35567066,5.093341966,92.77004424,1.359663321,44.0,10.3,7.6,2.7,0.1,40976.0,45670.0,75.3,0.168861653,27.5,8.8,8.0,9.7,7.3,6.2,8.6,14.3,15.4,3.6,3.4,3.9,6.0,25.49908276
11.51780072,13.19780914,11.68632821,11.79692437,13.32947124,14.29323783,3.1124921,93.66968612,1.10596166,0.0,10.4,8.2,2.2,0.8,50597.0,55384.0,94.5,0.261729792,22.9,8.9,8.0,9.7,10.6,9.2,12.1,13.4,14.4,3.5,3.2,3.7,6.0,21.065936379
8.695507043,10.44128446,10.67494492,10.48634755,11.59122772,16.01241738,5.794779358,90.14620469,1.962747847,1962.0,7.9,11.0,-3.1,1.0,61889.0,64916.0,96.0,0.508952494,30.0,8.5,7.6,9.5,9.2,7.7,10.8,11.7,12.8,3.4,3.1,3.7,5.0,26.303491559999998
12.06059184,13.48511384,12.25016701,11.12354885,12.06420279,13.48511384,3.843862278,84.40247712,0.456785888,1355.0,10.9,11.8,-0.9,-0.6,40707.0,45268.0,101.2,1.836014706,24.4,8.9,8.1,9.7,9.7,8.4,11.1,13.5,14.4,3.4,3.1,3.6,5.0,21.687399572
11.8950101,10.99509663,13.90827805,13.56792616,11.52004615,13.58523219,4.66109028,71.77963657,0.63455437,1940.0,12.1,9.5,2.6,0.6,33702.0,37428.0,61.7,0.315875338,23.2,9.6,8.9,10.4,9.9,8.7,11.0,16.1,16.9,4.0,3.8,4.2,3.0,19.867320454
12.9000173,14.55630514,11.55941879,10.99074555,11.87943262,13.48166407,4.696419305,96.47336101,0.700570836,671.0,12.1,10.3,1.8,0.7,51096.0,55766.0,100.1,0.912260504,23.2,8.4,7.6,9.3,10.3,8.8,12.0,13.2,14.3,3.3,3.0,3.6,5.0,19.935997227999998
10.52489576,10.80941869,10.59112092,10.21584498,10.67451558,14.48368899,5.177826833,87.11797891,0.748099093,332.0,9.9,13.6,-3.7,0.8,36007.0,39037.0,70.4,0.415369501,31.3,11.8,10.8,12.8,13.2,11.6,14.8,16.8,17.9,4.3,4.1,4.7,6.0,27.52268826
13.3568521,14.46256322,11.52978907,13.04452942,14.98803503,13.69976563,2.521277908,79.09263599,0.903910201,1714.0,11.8,7.9,3.9,0.9,57807.0,60296.0,111.8,2.186096949,18.0,7.2,6.6,7.8,8.2,7.0,9.3,12.0,12.8,3.0,2.9,3.2,2.0,16.397187611
11.71251109,13.30967169,6.388642413,11.09139308,12.86601597,13.22094055,3.815439219,93.96628217,0.443655723,0.0,9.0,7.2,1.8,0.0,48091.0,53866.0,97.0,0.028910483,30.1,10.1,9.0,11.2,9.7,8.2,11.3,14.8,16.1,4.0,3.7,4.3,5.0,27.59538598
15.80204778,15.33276451,13.08020478,14.29180887,10.76791809,11.58703072,3.686006826,90.75938567,0.622866894,119.0,13.8,8.0,5.9,0.9,47928.0,53621.0,88.4,0.21355979,18.7,7.7,7.2,8.3,7.3,6.5,8.2,14.2,15.0,3.4,3.2,3.6,6.0,15.452218429999999
11.27659574,12.31678487,8.345153664,11.86761229,11.00472813,12.6713948,5.673758865,95.1891253,0.709219858,71.0,8.9,10.3,-1.4,0.0,51310.0,57676.0,92.6,0.424656894,29.1,8.4,7.5,9.3,8.4,6.9,9.8,10.8,11.8,3.4,3.1,3.7,6.0,26.84397163
13.97486067,13.90371161,13.76734258,13.56575359,12.11905609,11.88782165,4.316376141,90.578679,0.764852366,1691.0,13.5,10.0,3.5,0.6,47636.0,53059.0,87.5,0.307329302,19.8,8.3,7.6,9.1,8.1,7.0,9.2,13.7,14.6,3.4,3.2,3.6,5.0,16.465077671
12.37570255,13.56463467,10.22481626,10.90575011,12.09468223,14.53739732,4.409857328,97.27626459,0.248594898,82.0,10.4,12.0,-1.6,0.1,43893.0,48080.0,95.8,0.217406581,25.0,10.5,9.6,11.5,12.7,11.1,14.4,15.0,16.0,3.6,3.3,3.9,4.0,21.887159535000002
14.08127695,13.44219185,12.57988564,11.22526985,11.48824267,12.64715775,4.348224933,65.92361557,0.807265389,454.0,13.8,13.9,0.0,0.9,34729.0,37390.0,72.0,1.036721557,23.5,11.1,10.3,12.0,12.0,10.8,13.4,15.9,16.7,4.1,3.8,4.3,6.0,20.187750355
10.43963431,12.48319441,11.04463565,10.81607959,12.83275074,14.21080936,4.187953751,96.45738102,0.484001076,188.0,10.6,11.0,-0.4,-0.1,44990.0,49707.0,94.9,0.252693866,25.3,9.9,8.9,11.0,12.0,10.3,13.9,14.2,15.3,3.6,3.3,3.9,3.0,23.984942187999998
13.53263754,13.92181143,13.25844684,13.20980011,11.37891385,12.38280559,3.568901468,62.76313462,0.716433752,1311.0,12.7,12.7,0.0,0.0,34952.0,37574.0,64.1,0.311682855,21.3,9.1,8.5,9.8,11.1,9.9,12.4,16.3,17.2,4.0,3.8,4.2,6.0,18.746683177
12.31884058,10.82608696,10.95652174,9.565217391,10.1884058,14.92753623,6.188405797,56.33333333,0.724637681,84.0,12.3,17.1,-4.7,0.0,29314.0,32922.0,69.9,0.201471552,30.4,12.3,11.4,13.3,13.0,11.5,14.6,19.8,20.9,4.8,4.5,5.2,6.0,25.028985512
12.19057759,13.6278946,10.68006388,11.75805164,11.48522758,15.0053234,5.416555763,96.5996806,0.692041523,230.0,10.3,7.9,2.4,1.0,61507.0,66209.0,94.2,0.340134578,23.4,7.1,6.4,7.8,6.2,5.3,7.1,10.3,11.2,3.0,2.8,3.2,2.0,19.836305561
10.50312954,10.98486149,10.15870836,10.59467005,10.49283123,13.22302702,6.111473459,93.01660316,1.064158457,1628.0,10.2,13.3,-3.1,0.1,43379.0,46578.0,73.7,1.272092124,33.5,10.3,9.4,11.4,10.6,9.2,12.3,14.7,15.9,4.1,3.8,4.4,4.0,27.931298849999997
9.888281436,9.151414309,10.30425481,10.51818398,11.21939624,15.28405039,5.811742334,96.90991205,0.213929166,318.0,9.7,13.4,-3.7,0.0,35808.0,39467.0,89.6,0.260923497,32.3,12.6,11.4,13.8,14.7,12.7,16.8,17.2,18.6,4.0,3.7,4.4,6.0,27.82267649
16.95435366,14.49942463,12.38971998,13.08016878,11.16225547,12.38971998,2.915228232,92.98043728,0.191791331,0.0,13.8,7.3,6.5,3.4,45848.0,51559.0,88.7,0.124462434,17.4,7.7,6.9,8.4,8.4,7.2,9.7,13.0,14.0,3.2,3.0,3.4,6.0,16.609129268
10.42455782,10.91531899,11.58284202,11.86829595,11.86390435,14.44287079,5.866078192,95.15277275,0.46880318,3732.0,9.8,12.1,-2.3,0.0,43611.0,47243.0,77.6,1.415275403,26.8,8.9,8.0,9.8,9.7,8.3,11.2,12.7,13.7,3.5,3.2,3.8,5.0,23.036131875000002
10.28361877,11.21796122,10.02028635,10.4182109,11.46958998,15.38056412,5.711387664,96.87122069,0.450591035,1302.0,9.7,13.1,-3.4,0.0,43018.0,45761.0,75.2,0.796586726,28.8,9.2,8.2,10.1,9.9,8.3,11.5,13.1,14.2,3.5,3.2,3.8,5.0,25.498380998
10.39952996,12.66157462,9.674892284,10.65413239,12.34821778,14.98237368,4.259694477,96.56286722,0.225225225,54.0,9.1,7.6,1.5,0.0,52011.0,57549.0,105.8,0.203358159,27.4,9.1,8.1,10.0,10.4,9.0,12.0,12.5,13.6,3.3,3.1,3.6,5.0,25.019584803
12.45221225,13.33978999,13.81894179,12.37033592,12.44775206,13.36623254,3.472257621,74.11242227,2.487511469,8265.0,11.9,10.1,1.8,0.5,51071.0,53567.0,102.1,4.259978557,21.2,7.1,6.5,7.8,8.0,6.9,9.2,12.8,13.7,3.2,3.0,3.4,3.0,18.732477826
11.82781575,12.70449952,12.8005435,12.40831684,11.81863507,12.13487399,4.865616115,78.91651095,1.940229573,13542.0,11.3,10.1,1.2,6.5,49812.0,51354.0,92.6,7.213278026,26.0,9.3,8.5,10.1,10.0,8.7,11.4,13.7,14.6,3.7,3.5,3.9,3.0,21.439699209
13.92235609,14.61082425,9.944540065,10.88162172,10.36527061,13.67374259,5.890227577,85.67603748,0.38248231,132.0,13.8,8.0,5.9,0.0,44467.0,49732.0,87.2,0.337838558,25.6,8.8,7.9,9.8,7.2,5.9,8.4,11.6,12.8,3.5,3.2,3.8,6.0,20.711417101
9.743696171,10.76061015,10.66722009,10.87475355,10.94739027,15.33672305,5.312856698,66.4210854,0.487703642,91.0,9.4,11.4,-2.1,0.7,38873.0,43302.0,80.3,0.103946793,27.1,11.0,10.2,11.9,11.8,10.4,13.2,18.1,19.1,4.6,4.3,4.8,4.0,26.35675002
15.9190581,17.1244518,15.25885757,13.39690281,11.52730515,10.84381198,2.674649246,82.02318345,7.913307736,6696.0,14.8,6.4,8.4,0.3,53521.0,56169.0,74.6,2.493630022,15.1,6.6,6.2,7.2,7.0,6.2,7.7,12.8,13.5,3.4,3.2,3.6,3.0,13.254963331999999
12.45435383,13.25297628,12.02386961,12.49591782,13.20547457,13.95659532,3.29543093,90.12558264,0.679868183,359.0,12.0,10.1,2.0,1.4,46957.0,51868.0,99.0,0.572162375,23.0,8.5,7.7,9.3,10.7,9.3,12.3,13.5,14.5,3.2,3.0,3.5,5.0,19.315381648
3.908228094,3.822793855,5.20915855,6.095344611,5.941562981,8.608664585,11.14450813,90.11914193,0.953756777,8197.0,3.6,15.1,-11.5,0.1,52581.0,55324.0,99.8,1.311760725,64.2,13.7,12.0,15.8,11.8,9.3,14.7,16.6,18.7,4.8,4.3,5.3,4.0,55.269739189999996
8.418288539,10.14828545,10.37998146,10.05560704,10.37998146,18.53568119,4.865616311,54.58758109,0.478838431,0.0,8.3,9.2,-0.9,0.0,49687.0,54663.0,75.3,0.072966305,27.6,9.3,8.6,10.1,9.7,8.5,11.0,16.6,17.7,4.1,3.9,4.4,6.0,27.216558539999998
18.63288754,17.66699286,15.20677032,12.56931608,12.57402776,9.892356203,2.222826284,97.58363234,0.647674967,3593.0,18.3,5.1,13.2,2.6,42391.0,44919.0,74.1,5.027583767,12.7,7.2,6.4,8.0,6.2,5.1,7.2,16.6,17.8,3.7,3.4,4.1,3.0,11.234822950000002
9.049784199,14.10667713,17.86645741,10.59847208,10.33535671,11.79864749,3.949038706,85.33247167,1.045537425,4014.0,8.7,8.4,0.3,1.1,41963.0,44502.0,82.5,0.467334513,25.5,8.1,7.4,9.0,8.6,7.3,9.9,11.5,12.4,3.2,3.0,3.4,5.0,22.295566274000002
11.63981162,12.85852667,11.99223488,12.81324324,12.63250327,15.21917183,3.593929657,79.21017814,3.072185733,2748.0,10.4,8.6,1.8,1.0,84236.0,87959.0,105.9,2.101339166,21.3,6.4,5.8,7.0,6.8,5.8,7.8,11.6,12.5,2.8,2.6,3.0,2.0,19.250578844
9.97587039,13.80903137,16.82867977,11.27197518,11.56842468,12.8300586,3.52292313,83.72974836,0.65494657,1658.0,10.8,12.1,-1.4,-0.1,42210.0,47067.0,93.8,0.340843326,21.9,9.6,8.8,10.4,12.1,10.8,13.6,14.5,15.5,3.3,3.1,3.6,6.0,20.19303688
14.82120729,13.16162153,13.75022128,12.92706674,11.19667198,12.78102319,3.97858028,51.45158435,1.402903169,237.0,15.2,11.9,3.3,2.7,39167.0,42568.0,58.6,0.254672015,21.0,8.3,7.7,9.0,9.5,8.5,10.6,14.7,15.5,3.7,3.5,3.9,2.0,17.383607718
10.95334553,11.92418554,13.98220543,12.87588927,11.21723048,14.03830953,4.813644167,79.4655759,3.725594448,27667.0,10.6,10.7,-0.1,3.0,55346.0,56375.0,83.3,7.812492129,23.4,7.3,6.6,8.1,7.8,6.6,9.0,11.4,12.3,3.1,2.8,3.3,1.0,20.195190054999998
9.956006121,12.15570008,9.54475899,10.23335884,11.5627391,15.39785769,5.470543229,94.99808722,0.516449885,70.0,8.4,12.1,-3.7,0.9,53581.0,58356.0,96.2,0.190527403,30.0,9.5,8.6,10.4,9.2,7.9,10.6,13.5,14.6,3.5,3.3,3.8,4.0,25.679035964
11.11645501,12.11475218,12.27723544,12.57490478,13.62259687,14.54420195,3.756613069,90.6786601,0.558942429,5692.0,10.6,10.4,0.2,0.2,44997.0,49385.0,87.9,1.276760174,21.7,8.9,8.1,9.7,10.8,9.4,12.3,13.9,14.9,3.4,3.1,3.6,5.0,19.9932407
8.151997328,6.867390086,17.14436123,20.76089233,13.67828779,12.15831451,4.450218215,52.91988611,35.91103866,24235.0,10.2,7.5,2.6,7.2,107200.0,110601.0,147.0,8.016435378,20.7,4.6,4.2,5.0,3.8,3.2,4.3,8.8,9.4,2.3,2.2,2.5,1.0,16.788538505000002
12.06121705,12.12194826,12.09765578,10.51864448,9.692700109,13.33657233,5.42936961,18.45013968,0.267217296,45.0,12.0,11.8,0.1,0.1,25352.0,28524.0,57.2,0.170121716,27.6,12.5,11.6,13.5,13.4,11.9,14.9,25.6,27.0,5.8,5.4,6.2,6.0,24.741892384
11.80634202,12.48584371,10.13590034,10.41902605,10.27746319,15.14722537,7.24801812,97.39524349,0.113250283,143.0,11.0,11.5,-0.6,1.7,43776.0,47279.0,79.2,0.170259394,29.3,8.1,7.2,9.0,7.9,6.6,9.2,11.5,12.5,3.3,3.0,3.6,6.0,22.480181201
10.69679849,11.78154426,11.62335217,10.96045198,12.08286252,14.99811676,5.16007533,83.20903955,0.241054614,255.0,9.6,13.3,-3.7,-0.1,35145.0,39201.0,78.6,0.274306544,26.0,10.6,9.7,11.6,12.2,10.6,13.8,16.4,17.4,4.0,3.7,4.3,6.0,22.696798496
11.67242057,12.8916663,11.2791155,11.23104488,12.0307652,14.95870297,4.291395359,95.75667526,0.371454792,311.0,10.8,12.4,-1.6,-0.1,53135.0,58693.0,107.9,0.455683975,24.3,8.3,7.5,9.2,10.1,8.6,11.6,12.3,13.3,3.2,2.9,3.4,2.0,21.644889223
12.55328497,14.52907856,14.62061102,12.16832558,12.03442667,13.15295336,3.484510092,84.55272008,3.685619989,11767.0,11.5,9.1,2.5,1.9,58818.0,61053.0,108.7,6.346011384,19.5,6.9,6.3,7.7,8.1,6.9,9.4,11.0,11.9,2.8,2.6,3.0,2.0,17.456809757000002
12.59987003,13.61672847,9.740433503,11.99204863,12.35521236,15.1152567,4.105661531,96.49833709,0.477847013,267.0,10.4,9.0,1.4,0.0,68332.0,75177.0,125.9,1.26098966,23.1,6.9,6.2,7.6,6.4,5.4,7.5,9.7,10.6,2.8,2.6,3.0,3.0,20.474788786999998
16.66107945,17.84277573,12.73466309,12.15638619,10.57241033,10.40898424,3.582802548,94.52732149,0.800368756,286.0,16.3,7.8,8.5,0.6,49031.0,51804.0,93.3,0.612173699,18.4,7.3,6.6,8.0,7.3,6.2,8.3,11.7,12.6,3.2,3.0,3.4,5.0,16.040898424
11.61349787,13.04111834,12.79942649,10.57094577,12.20031748,14.29259051,3.965384812,75.85744278,1.037431512,1943.0,10.7,12.4,-1.7,1.1,39498.0,42728.0,79.2,1.053220361,24.4,9.2,8.4,10.1,10.3,9.0,11.8,14.5,15.5,3.7,3.5,4.0,5.0,21.516718728
12.69421205,13.89363155,11.72101759,13.1594673,12.97165785,13.24056684,3.905583063,93.55898924,1.60918559,789.0,11.3,7.5,3.9,3.1,61487.0,66607.0,105.4,0.341017865,21.2,7.0,6.2,7.8,7.4,6.1,8.7,11.0,12.0,3.1,2.8,3.3,5.0,18.413863754
13.06857832,12.0345112,10.90528453,11.52699359,11.24785891,13.49996828,6.534289158,96.51081647,0.894499778,364.0,12.5,11.4,1.1,0.1,43509.0,48152.0,74.0,0.231352523,26.1,8.9,7.9,9.9,9.8,8.3,11.5,11.9,13.0,3.5,3.2,3.8,6.0,21.182516022999998
9.365128953,11.08334201,9.863237183,10.92887639,11.97889548,16.37682669,4.859592488,96.39869485,0.772328092,839.0,8.9,11.9,-3.0,0.1,40364.0,44243.0,79.6,1.463692577,28.0,9.3,8.3,10.3,10.0,8.5,11.6,12.0,13.1,3.5,3.2,3.8,6.0,25.544100799
9.947569789,10.69859714,9.457276463,9.871050021,10.06660054,13.66586368,6.688394502,95.30111946,1.037267961,306.0,9.6,11.7,-2.1,0.7,42181.0,46426.0,86.1,0.38059174,35.4,10.5,9.4,11.7,10.6,8.6,12.3,14.3,15.6,3.9,3.6,4.3,6.0,29.60464787
15.29083058,15.27389721,10.10922022,11.87029041,11.22682245,11.5654898,5.909745153,97.65472864,0.355600711,169.0,14.3,9.8,4.5,0.0,62663.0,69048.0,114.9,0.441582373,23.1,7.1,6.4,7.9,6.7,5.7,7.9,10.0,10.9,2.9,2.7,3.1,6.0,18.753704173000003
11.42604074,13.53213266,9.290424171,9.457730538,10.78633993,12.4790867,5.885247515,94.40999902,0.993996654,119.0,11.0,9.4,1.6,-0.3,38969.0,43402.0,78.2,0.260656091,31.9,10.5,9.5,11.6,9.9,8.6,11.5,15.5,16.6,4.2,3.9,4.6,6.0,27.14299774
11.9266055,10.61598952,9.043250328,10.22280472,8.387942333,16.38269987,7.339449541,95.41284404,0.0,0.0,15.7,1.3,14.4,0.0,44579.0,49843.0,76.4,0.039149981,34.4,8.6,7.5,9.7,7.1,5.8,8.6,11.4,12.7,3.2,2.9,3.5,6.0,26.081258191
14.63466695,13.58329805,14.27744849,15.12983347,11.93903472,11.89387525,3.030623765,80.29918148,4.192598081,12595.0,15.1,7.0,8.0,3.1,62157.0,64580.0,108.1,27.32634346,17.4,5.3,4.8,5.8,5.9,5.0,6.9,10.1,10.9,2.6,2.4,2.8,3.0,15.51121931
11.99380828,13.07433835,19.4574697,12.35398497,11.03937781,11.34405557,3.641786537,81.2734549,2.804394609,8460.0,11.8,8.3,3.5,1.6,53448.0,55881.0,98.7,3.815686708,19.8,6.5,5.9,7.2,7.5,6.4,8.6,9.7,10.5,2.8,2.6,3.0,3.0,17.095178764
9.378873684,13.43667209,18.82215687,12.80959094,11.30082882,12.98702088,3.722990545,90.10888851,4.731667598,10143.0,9.1,6.9,2.2,7.7,69841.0,74240.0,121.9,3.678766851,19.7,5.0,4.4,5.6,5.4,4.4,6.4,7.5,8.3,2.3,2.2,2.5,4.0,17.541866177000003
12.73327763,14.17372966,10.7039115,11.16151367,10.99041025,12.94815169,5.248497871,86.44303848,0.895308583,421.0,11.7,11.2,0.5,0.5,42126.0,46720.0,77.1,0.457932687,27.1,9.9,9.1,10.7,9.6,8.5,10.9,15.5,16.4,3.9,3.6,4.1,6.0,22.040507741
12.76752768,11.5498155,10.38745387,10.31365314,9.741697417,13.9298893,8.265682657,96.82656827,0.73800738,114.0,12.1,15.4,-3.3,0.4,43096.0,48104.0,82.7,0.258759645,30.9,9.3,8.3,10.3,9.0,7.6,10.5,13.1,14.3,3.6,3.3,3.9,6.0,23.04428044
12.93763676,14.35995624,9.409190372,11.70678337,10.66739606,12.88293217,5.743982495,89.22319475,0.547045952,11.0,10.9,6.3,4.6,0.0,47895.0,53871.0,103.8,0.115899276,23.9,10.2,9.2,11.2,10.1,8.8,11.7,13.9,15.0,3.7,3.4,4.0,6.0,22.292122535
12.10251046,11.51150628,11.96129707,11.30753138,11.15585774,14.10564854,5.115062762,68.20083682,1.061715481,284.0,11.5,13.8,-2.3,0.3,35696.0,39681.0,67.7,0.263549274,26.4,9.9,9.2,10.7,11.2,9.9,12.5,16.6,17.5,4.1,3.9,4.4,6.0,22.740585772000003
14.31676786,13.94198336,11.46090998,11.75324189,11.16108238,13.29735402,4.669814856,74.89693426,0.562176748,181.0,12.6,12.3,0.3,0.5,36214.0,40199.0,85.4,0.389540866,23.4,10.1,9.4,11.0,10.7,9.4,12.0,15.3,16.2,3.9,3.7,4.1,6.0,19.398845667
9.955605932,11.82582412,14.0691414,12.9403986,12.85538868,13.2757155,4.736941532,88.17889865,0.538396146,2473.0,9.5,10.6,-1.1,0.2,44798.0,49965.0,76.8,0.310769417,24.2,8.3,7.6,9.2,9.7,8.5,11.1,11.7,12.6,3.3,3.1,3.6,6.0,20.340984222
11.72589726,13.6127727,10.81104856,10.97378607,12.54398311,14.71674877,4.257565095,97.38300493,1.073187896,187.0,11.0,9.2,1.8,0.9,57146.0,62251.0,111.7,0.448476795,23.7,8.3,7.4,9.2,10.2,8.7,11.9,12.7,13.9,3.1,2.9,3.4,6.0,21.358198456
13.57343049,12.71300448,13.46412556,12.46076233,11.71524664,12.53643498,4.419843049,66.42656951,0.941704036,2379.0,13.2,12.6,0.6,0.1,34450.0,38357.0,65.4,0.491811616,22.3,8.9,8.2,9.7,10.4,9.2,11.8,15.4,16.3,3.8,3.6,4.1,5.0,19.117152463
